quest_id,venue_name,asset_type,candidate_image_url,source_url,source_type,rights_status,confidence,notes,approved
8c2d780a-5ad9-5e8d-b764-47902ba01d59,Over Under,hero_image,,https://unsplash.com/s/photos/Over%20Under%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8c2d780a-5ad9-5e8d-b764-47902ba01d59,Over Under,venue_logo,,https://overundermiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
8c2d780a-5ad9-5e8d-b764-47902ba01d59,Over Under,venue_logo,,https://www.instagram.com/overundermiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
cc824584-6599-556e-a42d-2fb4328d3ec7,Lost Boy Dry Goods,hero_image,,https://www.lostboydrygoods.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
cc824584-6599-556e-a42d-2fb4328d3ec7,Lost Boy Dry Goods,hero_image,,https://www.instagram.com/lostboydrygoods/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
cc824584-6599-556e-a42d-2fb4328d3ec7,Lost Boy Dry Goods,hero_image,,https://unsplash.com/s/photos/Lost%20Boy%20Dry%20Goods%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
cc824584-6599-556e-a42d-2fb4328d3ec7,Lost Boy Dry Goods,venue_logo,,https://www.lostboydrygoods.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
cc824584-6599-556e-a42d-2fb4328d3ec7,Lost Boy Dry Goods,venue_logo,,https://www.instagram.com/lostboydrygoods/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
ee11a99b-d812-5e8e-a97c-1b6b4c264c22,Richard H. Simons Rainforest at Fairchild Tropical Botanic Garden,hero_image,,https://fairchildgarden.org/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ee11a99b-d812-5e8e-a97c-1b6b4c264c22,Richard H. Simons Rainforest at Fairchild Tropical Botanic Garden,hero_image,,https://www.instagram.com/fairchildgarden/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ee11a99b-d812-5e8e-a97c-1b6b4c264c22,Richard H. Simons Rainforest at Fairchild Tropical Botanic Garden,hero_image,,https://unsplash.com/s/photos/Richard%20H.%20Simons%20Rainforest%20at%20Fairchild%20Tropical%20Botanic%20Garden%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ee11a99b-d812-5e8e-a97c-1b6b4c264c22,Richard H. Simons Rainforest at Fairchild Tropical Botanic Garden,venue_logo,,https://fairchildgarden.org/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
ee11a99b-d812-5e8e-a97c-1b6b4c264c22,Richard H. Simons Rainforest at Fairchild Tropical Botanic Garden,venue_logo,,https://www.instagram.com/fairchildgarden/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
2cf2cdf4-9828-5d73-8869-143b1633a9e3,Bodega Taqueria y Tequila South Beach (Hidden Speakeasy),hero_image,,https://www.bodegataqueria.com/location/southbeach/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
2cf2cdf4-9828-5d73-8869-143b1633a9e3,Bodega Taqueria y Tequila South Beach (Hidden Speakeasy),hero_image,,https://www.instagram.com/bodegataqueria/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
2cf2cdf4-9828-5d73-8869-143b1633a9e3,Bodega Taqueria y Tequila South Beach (Hidden Speakeasy),hero_image,,https://unsplash.com/s/photos/Bodega%20Taqueria%20y%20Tequila%20South%20Beach%20(Hidden%20Speakeasy)%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
2cf2cdf4-9828-5d73-8869-143b1633a9e3,Bodega Taqueria y Tequila South Beach (Hidden Speakeasy),venue_logo,,https://www.bodegataqueria.com/location/southbeach/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
2cf2cdf4-9828-5d73-8869-143b1633a9e3,Bodega Taqueria y Tequila South Beach (Hidden Speakeasy),venue_logo,,https://www.instagram.com/bodegataqueria/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
65f023cb-5822-5cf0-952e-70d0f0be9d0a,Miami Circle Park,hero_image,,https://dos.fl.gov/historical/archaeology/projects/miami-circle/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
65f023cb-5822-5cf0-952e-70d0f0be9d0a,Miami Circle Park,hero_image,,https://unsplash.com/s/photos/Miami%20Circle%20Park%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
65f023cb-5822-5cf0-952e-70d0f0be9d0a,Miami Circle Park,venue_logo,,https://dos.fl.gov/historical/archaeology/projects/miami-circle/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
